eporch,iteration,loss_val,loss_avg,loss_loc_val,loss_loc_avg,cls_loss_val,cls_loss_avg,lr
0,250,15.236493110656738,17.40962113571167,6.7162065505981445,6.3661419353485105,8.520286560058594,11.043479177474975,1.5594905250077663e-06
0,260,13.091028213500977,17.266665935516357,5.177828788757324,6.352559076822721,7.913198947906494,10.914106831183801,1.6216216216216216e-06
0,270,13.230677604675293,17.170058561254432,6.427182674407959,6.355869791242811,6.803494930267334,10.814188741754602,1.683752718235477e-06
0,280,15.346078872680664,17.097659053121294,6.242095470428467,6.363603205340249,9.103983879089355,10.734055825642177,1.745883814849332e-06
0,290,12.411020278930664,17.032085224677775,5.250192642211914,6.369471704548803,7.160827159881592,10.662613488887919,1.8080149114631873e-06
0,300,17.036500930786133,16.94346822420756,8.009387016296387,6.372874113718669,9.027113914489746,10.570594077110291,1.8701460080770426e-06
0,310,12.35712718963623,16.850380894445603,5.275013446807861,6.365672180729527,7.082113742828369,10.48470868295239,1.932277104690898e-06
0,320,12.03878402709961,16.765194150805474,4.712639331817627,6.3543922558426855,7.326144695281982,10.410801866650582,1.994408201304753e-06
0,330,12.20364761352539,16.671306173729175,5.767544269561768,6.347581012321241,6.436103820800781,10.323725135398634,2.0565392979186084e-06
0,340,13.794746398925781,16.57047016760882,6.429263591766357,6.33527032066794,7.365482330322266,10.235199820294099,2.1186703945324632e-06
0,350,16.694414138793945,16.48276831490653,7.891969203948975,6.328566182000296,8.802445411682129,10.154202101571219,2.1808014911463185e-06
0,360,15.35948371887207,16.401903478304543,6.689942836761475,6.31976733605067,8.669540405273438,10.082136114438375,2.242932587760174e-06
0,370,10.605358123779297,16.286165593121503,5.250678062438965,6.298515163885581,5.35468053817749,9.987650403460941,2.305063684374029e-06
0,380,12.880867004394531,16.187684899882267,5.820754051208496,6.280295226448461,7.060112953186035,9.907389644572609,2.3671947809878845e-06
0,390,12.42094612121582,16.09200301292615,5.768901824951172,6.26308491046612,6.652044773101807,9.828918074338864,2.4293258776017398e-06
0,400,9.511547088623047,16.038348042964934,4.460569858551025,6.268698871135712,5.05097770690918,9.769649140834808,2.491456974215595e-06
0,410,13.229263305664062,15.945403520072379,6.515371799468994,6.259210355107377,6.71389102935791,9.686193135889566,2.5535880708294504e-06
0,420,15.128913879394531,15.90413054738726,7.217429161071777,6.265751501492091,7.911485195159912,9.638379019782656,2.6157191674433057e-06
0,430,12.680912017822266,15.823311967627946,5.683028221130371,6.255816202385481,6.9978837966918945,9.567495737519375,2.6778502640571606e-06
0,440,14.156488418579102,15.759246689623053,6.874411582946777,6.2480060284787955,7.282076358795166,9.51124063838612,2.739981360671016e-06
0,450,12.730067253112793,15.681307799021402,5.354933738708496,6.23486442565918,7.375133514404297,9.446443354288737,2.802112457284871e-06
0,460,16.84519386291504,15.638749663726143,7.516117572784424,6.234543661449266,9.329076766967773,9.404205988801044,2.8642435538987265e-06
0,470,9.197781562805176,15.583185244621115,4.131535530090332,6.229020108567908,5.066246032714844,9.354165121849547,2.9263746505125818e-06
0,480,11.310074806213379,15.525499933958054,5.596168518066406,6.226443195343018,5.713906288146973,9.299056726694108,2.988505747126437e-06
0,490,9.999327659606934,15.451564308088653,4.676976680755615,6.221598006267937,5.322350978851318,9.229966292089346,3.0506368437402924e-06
0,500,10.978874206542969,15.363091705322265,5.351259231567383,6.205114114761352,5.627614974975586,9.157977580070495,3.1127679403541477e-06
0,510,13.72459888458252,15.309626457737942,6.427919387817383,6.201106581033445,7.296679496765137,9.10851986735475,3.1748990369680026e-06
0,520,9.51167106628418,15.24599796808683,4.089536190032959,6.1920967826476465,5.4221343994140625,9.053901176269237,3.237030133581858e-06
0,530,10.680144309997559,15.17137123503775,5.343202590942383,6.179782666800157,5.336941719055176,8.991588563739128,3.299161230195713e-06
0,540,11.364109992980957,15.118372440338135,5.179232120513916,6.171575600129587,6.184877872467041,8.94679683579339,3.3612923268095685e-06
0,550,11.993843078613281,15.0467627213218,5.659095764160156,6.15926719752225,6.334747314453125,8.887495522065596,3.423423423423424e-06
0,560,11.864355087280273,14.975503926617758,5.910515785217285,6.146955491815294,5.9538397789001465,8.828548429693495,3.485554520037279e-06
0,570,11.14279842376709,14.914623556639018,5.44370698928833,6.138704391947964,5.69909143447876,8.77591915883516,3.5476856166511344e-06
0,580,10.564752578735352,14.851269353669265,5.2785139083862305,6.126855712101377,5.286238193511963,8.724413632524424,3.6098167132649893e-06
0,590,13.161703109741211,14.809254769147453,6.316821098327637,6.124228745799954,6.844882488250732,8.68502601688191,3.671947809878844e-06
0,600,9.33510971069336,14.756911301612854,4.836407661437988,6.116989515622457,4.498702049255371,8.63992177883784,3.7340789064926995e-06
0,610,12.76197624206543,14.700792406426102,5.49326229095459,6.107264587527416,7.268713474273682,8.593527809518282,3.7962100031065548e-06
0,620,11.519523620605469,14.636254605939312,5.256990432739258,6.095075876482071,6.262532711029053,8.541178718689949,3.85834109972041e-06
0,630,18.990121841430664,14.58902714441693,8.913470268249512,6.090083359915113,10.076651573181152,8.498943773905436,3.920472196334266e-06
0,640,11.242733001708984,14.538178357481957,5.589349746704102,6.0823710098862644,5.653383255004883,8.455807337909937,3.982603292948121e-06
0,650,10.53257942199707,14.48547216121967,5.493559837341309,6.074441249553974,5.03902006149292,8.411030902128953,4.044734389561976e-06
0,660,11.090778350830078,14.43899223876722,5.440676689147949,6.068719311916467,5.650101661682129,8.370272918903467,4.106865486175831e-06
0,670,8.936397552490234,14.393046454529264,4.484554767608643,6.05955866984467,4.451842308044434,8.333487776855923,4.168996582789687e-06
0,680,10.194636344909668,14.341134427575504,5.252533435821533,6.051574802398681,4.942102909088135,8.289559621670668,4.231127679403542e-06
0,690,10.869914054870605,14.294948424463687,5.341468811035156,6.044880194594895,5.528445243835449,8.250068228486656,4.293258776017398e-06
0,700,11.590581893920898,14.251570893696377,5.706477642059326,6.03812063557761,5.884103775024414,8.213450254712786,4.3553898726312525e-06
0,710,10.08914566040039,14.196207480363443,5.223840713500977,6.026614294589406,4.865305423736572,8.169593184766635,4.4175209692451066e-06
0,720,11.734017372131348,14.149543539683025,6.159476280212402,6.016423185004128,5.574541091918945,8.133120353685484,4.479652065858962e-06
0,730,11.217723846435547,14.115996171350348,5.274648666381836,6.010975613659375,5.943075656890869,8.105020556711171,4.541783162472817e-06
0,740,8.67761516571045,14.06800279230685,4.763725757598877,6.004888963054967,3.913889169692993,8.063113828607507,4.603914259086673e-06
0,750,10.700017929077148,14.018453695933024,4.997972011566162,5.994256893157959,5.702045917510986,8.024196803410849,4.666045355700528e-06
0,760,10.225676536560059,13.974976456792731,5.324544906616211,5.987372436648921,4.901131629943848,7.9876040207712276,4.7281764523143835e-06
0,770,8.952444076538086,13.93013192833244,4.9238786697387695,5.97929350679571,4.028565883636475,7.9508384252523445,4.790307548928238e-06
0,780,11.228672981262207,13.889268578015841,5.267282962799072,5.970825511981279,5.961390018463135,7.91844306909121,4.852438645542094e-06
0,790,9.670654296875,13.848271443572225,4.870561122894287,5.963165208357799,4.800093173980713,7.885106237025201,4.914569742155949e-06
0,800,8.60401439666748,13.80351395368576,4.734071731567383,5.953745454549789,3.8699424266815186,7.849768498241901,4.976700838769805e-06
0,810,9.85148811340332,13.763959616201895,5.449158191680908,5.9501802041206835,4.40233039855957,7.813779410315148,5.03883193538366e-06
0,820,13.032529830932617,13.726941436674537,5.908081531524658,5.9440262561891135,7.124448776245117,7.782915179031651,5.100963031997515e-06
0,830,8.769043922424316,13.688000306738429,4.080921173095703,5.9349445285567315,4.688122749328613,7.753055777319942,5.16309412861137e-06
0,840,11.366571426391602,13.650754758289882,5.544646263122559,5.9285038181713645,5.821925640106201,7.7222509398346855,5.225225225225226e-06
0,850,9.682220458984375,13.616877247305478,5.020872116088867,5.922163520139806,4.66134786605835,7.694713726885179,5.287356321839081e-06
0,860,8.563879013061523,13.574865834657537,4.495100498199463,5.911747740590295,4.068778991699219,7.663118094898934,5.3494874184529366e-06
0,870,10.872302055358887,13.55018634576907,5.413599491119385,5.909754687890239,5.458702564239502,7.640431657056699,5.4116185150667914e-06
0,880,10.644838333129883,13.514704355326566,5.632894515991211,5.901911446723071,5.011943340301514,7.612792909958146,5.473749611680646e-06
0,890,10.2210693359375,13.484798206372208,5.38055419921875,5.897230041696784,4.84051513671875,7.587568163871765,5.535880708294501e-06
0,900,9.794227600097656,13.44985451804267,5.603296756744385,5.89208343134986,4.190930366516113,7.557771084308624,5.598011804908357e-06
0,910,9.50265884399414,13.419295418917478,5.015632629394531,5.8882909161703925,4.487026214599609,7.531004502485087,5.660142901522212e-06
0,920,10.688568115234375,13.389413871972458,5.694752216339111,5.882601333701092,4.993816375732422,7.506812538012214,5.7222739981360675e-06
0,930,10.661272048950195,13.362984725993167,5.166690826416016,5.87967257704786,5.494581699371338,7.483312148432578,5.784405094749922e-06
0,940,10.92671012878418,13.332906393294639,5.458458423614502,5.875066268697698,5.468252182006836,7.4578401256114875,5.846536191363778e-06
0,950,13.887255668640137,13.298730681569953,7.250733852386475,5.867607562918412,6.636521816253662,7.431123119404441,5.908667287977633e-06
0,960,10.567447662353516,13.270731951793035,5.877133369445801,5.863237991929054,4.690314769744873,7.4074939625958605,5.970798384591489e-06
0,970,10.782827377319336,13.239799115092485,5.305631160736084,5.855406860961128,5.47719669342041,7.384392257326657,6.032929481205344e-06
0,980,9.841130256652832,13.206325903717353,5.079219818115234,5.848545431604191,4.761910438537598,7.357780474789289,6.0950605778191985e-06
0,990,10.697578430175781,13.174396498516353,5.210585594177246,5.840920051420578,5.486992359161377,7.333476448299909,6.157191674433054e-06
0,1000,8.7819185256958,13.13777942943573,4.895920276641846,5.833075217247009,3.885998010635376,7.304704213142395,6.219322771046909e-06
0,1010,9.365730285644531,13.106433060145614,5.128843784332275,5.825674915313721,4.236886501312256,7.280758146012183,6.281453867660765e-06
0,1020,9.816518783569336,13.078455046111463,5.3102006912231445,5.8209888247882615,4.506318092346191,7.257466221790688,6.34358496427462e-06
0,1030,10.629514694213867,13.051632244147143,5.748484134674072,5.817800335282261,4.881030559539795,7.233831909327831,6.4057160608884755e-06
0,1040,10.723997116088867,13.02648616203895,4.9924516677856445,5.813722655406365,5.731545925140381,7.212763509154319,6.4678471575023295e-06
0,1050,8.928607940673828,13.002846572512672,4.651626110076904,5.808892391749791,4.276981353759766,7.193954183487665,6.529978254116185e-06
0,1060,9.964029312133789,12.971553948690307,5.353609561920166,5.802163234971604,4.610419273376465,7.169390716192857,6.59210935073004e-06
0,1070,10.939237594604492,12.947524548913831,5.263500213623047,5.7989957232341585,5.675736904144287,7.14852882723942,6.654240447343896e-06
0,1080,10.999262809753418,12.916992989734368,5.393397808074951,5.791928627976665,5.605865001678467,7.1250643637445235,6.716371543957751e-06
0,1090,10.566568374633789,12.888848571164893,5.466000080108643,5.786158511835501,5.1005682945251465,7.102690061954183,6.7785026405716065e-06
0,1100,9.087961196899414,12.859421754750338,4.721600532531738,5.780454054312273,4.366360187530518,7.0789677028222515,6.840633737185461e-06
0,1110,9.12771224975586,12.834708778707832,4.8638129234313965,5.77656876761634,4.263899803161621,7.0581400136689885,6.902764833799317e-06
0,1120,9.936746597290039,12.808873418825014,5.182470798492432,5.770646665351731,4.754276275634766,7.038226757305009,6.964895930413172e-06
0,1130,9.034175872802734,12.784305437054254,4.630007743835449,5.765126640606771,4.404167652130127,7.019178798979363,7.027027027027028e-06
0,1140,9.710907936096191,12.754675080901698,4.936000823974609,5.757910800398442,4.774907112121582,6.99676428426776,7.0891581236408826e-06
0,1150,10.567493438720703,12.725981163771257,5.600736618041992,5.751842979348224,4.966756343841553,6.97413818774016,7.151289220254738e-06
0,1160,10.801017761230469,12.699458025652786,5.683405876159668,5.745334475615929,5.117611408233643,6.954123553530923,7.213420316868593e-06
0,1170,9.030838966369629,12.670811199530577,4.720842361450195,5.737981311276427,4.309996604919434,6.932829889884362,7.275551413482449e-06
0,1180,10.694169998168945,12.64621937759852,5.166202545166016,5.734068014258045,5.52796745300293,6.9121513649568715,7.337682510096304e-06
0,1190,10.449539184570312,12.62242950431439,5.5245256423950195,5.729006721993454,4.925013065338135,6.893422783523047,7.3998136067101595e-06
0,1200,9.875192642211914,12.602673689126968,4.994230270385742,5.72599524418513,4.880961894989014,6.876678445339203,7.461944703324014e-06
0,1210,8.742591857910156,12.574903891303322,4.338066577911377,5.71872582632648,4.4045257568359375,6.856178064582761,7.524075799937869e-06
0,1220,8.955678939819336,12.554552641462108,4.733917236328125,5.716155401995925,4.221761703491211,6.8383972398570325,7.586206896551724e-06
0,1230,8.558395385742188,12.531349796589797,4.4505181312561035,5.710704817423006,4.107877254486084,6.820644979360627,7.648337993165579e-06
0,1240,10.303559303283691,12.505783958973423,5.095444202423096,5.704125743912113,5.208115100860596,6.801658214292218,7.710469089779435e-06
0,1250,10.900388717651367,12.488878881454468,5.59901237487793,5.701567193603515,5.301375865936279,6.787311686706543,7.77260018639329e-06
0,1260,9.890158653259277,12.462445144047813,5.397459983825684,5.69519085657029,4.492698669433594,6.767254286909861,7.834731283007146e-06
0,1270,11.257881164550781,12.44328464335344,6.074888706207275,5.692016470150684,5.182991981506348,6.751268171888637,7.896862379621002e-06
0,1280,11.524089813232422,12.421822696551681,6.185512065887451,5.687471842765808,5.338578224182129,6.734350853040814,7.958993476234856e-06
0,1290,10.020156860351562,12.400085733472839,5.461556911468506,5.683986576213393,4.558600425720215,6.716099157074625,8.02112457284871e-06
0,1300,8.62631607055664,12.375287834680998,4.645946979522705,5.67746934890747,3.9803693294525146,6.697818486140324,8.083255669462566e-06
0,1310,11.557546615600586,12.35713886996262,6.384820938110352,5.673737596191523,5.172726154327393,6.683401275591086,8.145386766076421e-06
0,1320,9.540374755859375,12.33506835337841,4.9380035400390625,5.669263877290668,4.6023712158203125,6.665804477893945,8.207517862690276e-06
0,1330,9.292587280273438,12.311255145252199,5.0296454429626465,5.6635370157715075,4.262941360473633,6.647718130377002,8.269648959304131e-06
0,1340,9.697769165039062,12.2879857440493,4.771173000335693,5.657264249004535,4.926596641540527,6.630721495400614,8.331780055917987e-06
0,1350,8.073920249938965,12.26703509012858,4.283019542694092,5.652072899076674,3.790900945663452,6.614962191228513,8.393911152531843e-06
0,1360,8.373685836791992,12.238988034865436,4.540131092071533,5.645328432672164,3.833554744720459,6.593659603069811,8.456042249145697e-06
0,1370,8.128713607788086,12.216377831897596,4.559017181396484,5.638612435681977,3.5696969032287598,6.577765396389648,8.518173345759552e-06
0,1380,7.606662750244141,12.192978276377138,4.342705249786377,5.633044609125109,3.2639577388763428,6.559933667252029,8.580304442373408e-06
0,1390,11.007329940795898,12.173640662817647,5.603244304656982,5.629017443965665,5.404086112976074,6.544623219709602,8.642435538987264e-06
0,1400,10.1243896484375,12.155712779590061,5.316824436187744,5.625832528386797,4.807564735412598,6.529880250181471,8.704566635601118e-06
0,1410,9.047416687011719,12.139532190688113,4.723914623260498,5.623399268143566,4.323502540588379,6.5161329218681825,8.766697732214974e-06
0,1420,9.945098876953125,12.125915968586021,4.827346324920654,5.6219376872962625,5.117752552032471,6.503978281457659,8.82882882882883e-06
0,1430,7.561619758605957,12.104412336282797,4.297158718109131,5.616944668509744,3.264460802078247,6.487467668439958,8.890959925442685e-06
0,1440,9.170726776123047,12.085826038651996,4.528301239013672,5.612996993462245,4.642426013946533,6.472829046183162,8.95309102205654e-06
0,1450,9.043485641479492,12.065377701726453,4.881678581237793,5.608182826535455,4.161807060241699,6.457194875684277,9.015222118670395e-06
0,1460,10.694646835327148,12.048743069008605,5.612964630126953,5.604825462707102,5.081681728363037,6.443917606628104,9.07735321528425e-06
0,1470,8.638936042785645,12.030070980227723,4.895201683044434,5.601074403646041,3.743734359741211,6.428996576906061,9.139484311898106e-06
0,1480,8.803863525390625,12.012494074976122,4.7244486808776855,5.597086654804849,4.079415321350098,6.415407420171274,9.20161540851196e-06
0,1490,9.312200546264648,11.992615742011358,4.776245594024658,5.593131627972494,4.53595495223999,6.399484112918777,9.263746505125816e-06
0,1500,10.657163619995117,11.974810905456543,5.8121337890625,5.5888474664688115,4.845029830932617,6.385963436762492,9.325877601739672e-06
0,1510,9.56913948059082,11.958619223525192,5.473866939544678,5.587188877017293,4.095273017883301,6.371430344139504,9.388008698353526e-06
0,1520,8.861006736755371,11.939354436334812,4.7084736824035645,5.581934122976504,4.152533054351807,6.357420310691784,9.450139794967382e-06
0,1530,9.661041259765625,11.917966616075802,4.974208831787109,5.577154633578132,4.686831951141357,6.340811978446113,9.512270891581237e-06
0,1540,9.041078567504883,11.89855319029325,4.791957378387451,5.572529174445512,4.249120712280273,6.326024011048403,9.574401988195093e-06
0,1550,9.300149917602539,11.88113771900054,4.728969573974609,5.568385248184204,4.5711798667907715,6.3127524660479635,9.636533084808947e-06
0,1560,8.819246292114258,11.862929708529741,4.056979656219482,5.563292315831551,4.762266159057617,6.299637387807553,9.698664181422803e-06
0,1570,9.499090194702148,11.8479806520377,5.173375129699707,5.559147204714976,4.325714588165283,6.288833441400224,9.760795278036659e-06
0,1580,9.447723388671875,11.831428162961066,5.170831680297852,5.556027550787865,4.276891231536865,6.275400606589981,9.822926374650514e-06
0,1590,9.196378707885742,11.82033285914727,4.925877094268799,5.555057937244199,4.270501136779785,6.265274916055067,9.885057471264368e-06
0,1600,8.3690185546875,11.80045605391264,4.500715732574463,5.54994091168046,3.868303060531616,6.250515135973692,9.947188567878224e-06
0,1610,9.117809295654297,11.781164497766435,4.402005672454834,5.545661018353812,4.715804100036621,6.235503473785353,1.000931966449208e-05
0,1620,9.313515663146973,11.764157226056229,4.854274749755859,5.541215319545181,4.459240913391113,6.222941900182653,1.0071450761105934e-05
0,1630,8.089547157287598,11.744830262295308,4.245004653930664,5.536033849920964,3.8445422649383545,6.208796405792237,1.0133581857719788e-05
0,1640,7.781711101531982,11.731024956121678,4.568795680999756,5.533414309926149,3.2129154205322266,6.197610639072046,1.0195712954333644e-05
0,1650,9.299371719360352,11.71411574941693,4.85042667388916,5.529785914710073,4.448945045471191,6.184329827337554,1.02578440509475e-05
0,1660,10.2273530960083,11.696531637318163,5.5352373123168945,5.525552595236215,4.692115783691406,6.17097903475704,1.0319975147561355e-05
0,1670,8.152410507202148,11.682466704831151,4.559201240539551,5.52316953022323,3.5932095050811768,6.159297168326235,1.0382106244175209e-05
0,1680,9.003089904785156,11.670876482838676,4.868382930755615,5.521150187793232,4.134706497192383,6.149726287949653,1.0444237340789065e-05
0,1690,9.155614852905273,11.655403049457709,4.786408424377441,5.518035436523031,4.36920690536499,6.137367606021948,1.050636843740292e-05
0,1700,7.527904510498047,11.638181676023146,4.278962135314941,5.513457549740286,3.2489423751831055,6.1247241194107955,1.0568499534016776e-05
0,1710,9.370590209960938,11.62177059831675,5.282976150512695,5.509970956517939,4.087614059448242,6.111799634269803,1.063063063063063e-05
0,1720,8.634325981140137,11.608469846082288,4.613374710083008,5.507208483025085,4.020951271057129,6.101261356126431,1.0692761727244486e-05
0,1730,10.133543968200684,11.59286486565033,5.79686975479126,5.502119450762093,4.336674213409424,6.0907454081353425,1.0754892823858342e-05
0,1740,7.530331611633301,11.575858203844092,4.498304843902588,5.4977893215486375,3.032027006149292,6.078068875581368,1.0817023920472197e-05
0,1750,8.71311092376709,11.558693650654384,4.618905544281006,5.4932359594617575,4.094205379486084,6.065457684653146,1.0879155017086051e-05
0,1760,8.740593910217285,11.544996831633828,4.857081890106201,5.48964478996667,3.883512020111084,6.055352035435763,1.0941286113699907e-05
0,1770,9.405637741088867,11.529639213368045,5.07824182510376,5.486500419735235,4.327395915985107,6.043138787032521,1.1003417210313763e-05
0,1780,8.41606616973877,11.514558813813027,5.027026176452637,5.48284517057826,3.389040231704712,6.031713636805502,1.1065548306927617e-05
0,1790,7.95224666595459,11.494754327475691,4.471593379974365,5.47593509831242,3.4806530475616455,6.01881922237034,1.1127679403541473e-05
0,1800,11.496003150939941,11.480257357756297,5.429530620574951,5.472014025449753,6.06647253036499,6.008243326875899,1.1189810500155328e-05
0,1810,10.192031860351562,11.466153890388446,5.766124248504639,5.468743207704955,4.425907611846924,5.997410677678019,1.1251941596769184e-05
0,1820,8.35354232788086,11.453247297727145,4.669732570648193,5.466144382429647,3.683809995651245,5.987102910188528,1.1314072693383038e-05
0,1830,9.402761459350586,11.437460741189009,5.284203052520752,5.4619855880737305,4.118558406829834,5.975475147773659,1.1376203789996894e-05
0,1840,9.132528305053711,11.422393517908842,4.840402603149414,5.458961255135743,4.292126178741455,5.963432257590086,1.143833488661075e-05
0,1850,8.831833839416504,11.409073941514299,4.970764636993408,5.45590107428061,3.8610689640045166,5.953172862723067,1.1500465983224605e-05
0,1860,8.768028259277344,11.393803333467053,4.928818702697754,5.451857171135564,3.83920955657959,5.941946157845118,1.156259707983846e-05
0,1870,8.716987609863281,11.377762005545875,4.725575923919678,5.447325421909597,3.9914114475250244,5.930436579046402,1.1624728176452315e-05
0,1880,7.450837135314941,11.36250741633963,3.923226833343506,5.443350422128718,3.5276103019714355,5.9191569886309034,1.1686859273066171e-05
0,1890,9.721134185791016,11.349879712907095,5.487046241760254,5.440914303915841,4.2340874671936035,5.908965403314621,1.1748990369680027e-05
0,1900,9.037351608276367,11.337335201564589,4.456220626831055,5.437842156761571,4.5811309814453125,5.899493038905295,1.181112146629388e-05
0,1910,9.158076286315918,11.323637373659624,5.0718159675598145,5.435033620464864,4.0862603187561035,5.888603747702394,1.1873252562907736e-05
0,1920,7.982283592224121,11.31133328055342,4.511987686157227,5.43136170382301,3.4702961444854736,5.879971572135886,1.1935383659521592e-05
0,1930,7.394425392150879,11.296451443094046,4.322810173034668,5.4277246695108365,3.07161545753479,5.868726769877221,1.1997514756135448e-05
0,1940,8.27099323272705,11.282285927743027,4.834758281707764,5.424039245266275,3.436234951019287,5.858246679527244,1.2059645852749302e-05
0,1950,6.835566520690918,11.267868253756792,3.9374070167541504,5.419767941328195,2.8981595039367676,5.8481003096164805,1.2121776949363156e-05
0,1960,9.303932189941406,11.254951266853176,4.981832504272461,5.416215449085041,4.322099685668945,5.838735815335293,1.2183908045977012e-05
0,1970,8.209188461303711,11.241249976908495,4.370480537414551,5.411677165927015,3.838707447052002,5.829572808439962,1.2246039142590867e-05
0,1980,7.892545700073242,11.226442968724953,4.102070331573486,5.407051203347216,3.790475606918335,5.81939176333071,1.2308170239204721e-05
0,1990,9.37446403503418,11.210723466489782,6.126675605773926,5.403238025502344,3.247788667678833,5.8074854394299305,1.2370301335818577e-05
0,2000,8.40676498413086,11.197032160997392,4.784580707550049,5.400073086738586,3.6221845149993896,5.7969590729475025,1.2432432432432433e-05
0,2010,9.36287784576416,11.18118628340574,4.965205669403076,5.395379476523518,4.397672176361084,5.785806805340211,1.2494563529046287e-05
0,2020,8.634258270263672,11.165147341123902,4.806177139282227,5.390210731548838,3.8280813694000244,5.774936608394774,1.2556694625660143e-05
0,2030,8.302544593811035,11.15275103658291,4.305470943450928,5.387428063712097,3.9970738887786865,5.7653229708742035,1.2618825722273998e-05
0,2040,7.532225131988525,11.140618352095286,4.505765914916992,5.3850855817981795,3.026459217071533,5.755532767725926,1.2680956818887854e-05
0,2050,10.063674926757812,11.126696932025071,5.476382732391357,5.3810579608126385,4.587292671203613,5.745638969351606,1.2743087915501708e-05
0,2060,8.007742881774902,11.113433808030434,4.714780330657959,5.377568144937164,3.2929627895355225,5.735865661357213,1.2805219012115564e-05
0,2070,7.766522407531738,11.10147450649796,4.537597179412842,5.374689581543927,3.2289252281188965,5.7267849233415395,1.286735010872942e-05
0,2080,9.95047664642334,11.090283961937978,5.451119422912598,5.371478840250235,4.499357223510742,5.7188051203122505,1.2929481205343275e-05
0,2090,7.095623970031738,11.07678451401195,4.235350608825684,5.368150069496848,2.8602731227874756,5.708634442575811,1.299161230195713e-05
0,2100,9.332338333129883,11.064090238071623,4.53865385055542,5.3643030556042985,4.793684959411621,5.699787180423737,1.3053743398570985e-05
0,2110,8.061367988586426,11.04927476435476,4.743561267852783,5.360235861014416,3.3178064823150635,5.689038900402485,1.311587449518484e-05
0,2120,8.410788536071777,11.03909054004921,4.502537250518799,5.35703431502828,3.9082515239715576,5.682056221759544,1.3178005591798697e-05
0,2130,7.53857946395874,11.026914409852363,4.132859706878662,5.3538577167081165,3.405719757080078,5.673056689114638,1.324013668841255e-05
0,2140,8.85765552520752,11.014144876070112,4.866615295410156,5.350019262772855,3.9910404682159424,5.664125609509298,1.3302267785026406e-05
0,2150,8.270872116088867,11.001379360819971,4.705924987792969,5.345954033053198,3.5649473667144775,5.655425323441971,1.3364398881640262e-05
